win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
True,13,3,17607,10200,24,119013,24539,150,14019,TOP,27.533333333333335,,diamond
False,9,10,7368,603,10,120559,38956,161,13258,TOP,28.366666666666667,,diamond
True,9,2,23336,9565,10,155849,27504,185,13144,TOP,28.083333333333332,,diamond
False,6,7,3273,1769,12,116520,18112,185,10117,MIDDLE,22.6,,diamond
False,7,6,5333,3595,10,122173,18236,195,11594,MIDDLE,24.833333333333332,,diamond
True,8,1,8292,4066,29,148985,15559,204,12854,MIDDLE,27.833333333333332,,diamond
False,2,7,1967,1574,11,106425,24456,183,9375,MIDDLE,28.533333333333335,,diamond
True,7,3,4445,2155,12,110835,17317,174,10352,MIDDLE,26.183333333333334,,diamond
False,5,3,1494,1494,7,55086,7723,107,6869,MIDDLE,15.783333333333333,,diamond
True,6,2,24012,239,7,120624,20255,140,10416,MIDDLE,26.1,,diamond
True,14,5,20886,9869,17,152931,16441,183,15269,MIDDLE,25.6,,diamond
False,10,4,15236,6270,25,200358,26031,220,15688,MIDDLE,35.03333333333333,,diamond
False,15,7,34860,4720,15,224892,31234,233,16709,MIDDLE,35.4,,diamond
True,8,6,47940,158,36,240684,27791,11,13508,JUNGLE,29.7,,diamond
False,13,7,32863,298,34,234456,40040,28,14738,JUNGLE,32.68333333333333,,diamond
True,18,3,55034,2283,37,264511,51800,54,17640,JUNGLE,32.083333333333336,,diamond
False,3,7,16924,742,27,152634,31938,22,9041,JUNGLE,27.666666666666668,,diamond
,,,,,,,,,,,,,diamond
True,13,0,24590,1151,23,157027,14941,28,11547,JUNGLE,23.1,,diamond
True,2,4,27295,130,23,149313,24072,8,9244,JUNGLE,23.166666666666668,,diamond
False,4,11,23139,0,31,256088,47859,45,14440,JUNGLE,36.13333333333333,,diamond
False,3,6,5047,5047,11,136215,34209,185,10219,TOP,26.716666666666665,,diamond
