win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
False,14,6,74486,3462,34,430412,53316,74,21942,JUNGLE,40.61666666666667,,platinum
False,10,7,22011,1564,21,279180,47281,31,15645,JUNGLE,30.783333333333335,,platinum
False,5,7,3009,0,16,158472,33492,32,11198,JUNGLE,22.95,,platinum
True,5,3,28166,1410,11,218847,32007,26,11366,JUNGLE,25.433333333333334,,platinum
False,2,11,1057,1057,2,38187,19867,73,5878,MIDDLE,19.1,,platinum
True,5,0,4759,2923,12,107041,13685,168,9540,MIDDLE,20.2,,platinum
True,12,0,11926,8415,7,123913,22147,153,11536,MIDDLE,20.166666666666668,,platinum
True,12,1,12653,1658,15,192812,30724,196,13157,MIDDLE,27.033333333333335,,platinum
False,7,9,2850,689,7,146417,36959,189,11592,MIDDLE,29.883333333333333,,platinum
True,11,0,4359,2990,5,73433,8167,108,9623,MIDDLE,15.233333333333333,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
True,18,4,6308,6308,8,156437,22703,169,14426,MIDDLE,24.4,,platinum
False,10,5,27083,11518,25,354240,40421,308,19783,TOP,39.65,,platinum
,,,,,,,,,,,,,platinum
False,4,6,3413,3413,21,183528,32600,240,13445,TOP,32.4,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
True,10,2,38604,10426,23,254544,23279,248,17137,TOP,31.75,,platinum
False,9,7,21797,6998,25,184019,28547,198,14103,TOP,28.983333333333334,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
False,1,8,2825,2318,14,102405,42979,160,10277,TOP,33.78333333333333,,platinum
True,4,1,1819,1819,18,88278,11526,141,7728,TOP,18.216666666666665,,platinum
False,5,9,2562,2562,16,106160,35952,137,9653,TOP,26.1,,platinum
True,9,6,10581,4473,25,96222,29192,151,11499,TOP,24.216666666666665,,platinum
False,2,8,2696,2696,8,63153,30402,129,6701,TOP,20.033333333333335,,platinum
True,9,7,11447,5003,20,152407,29887,178,13418,TOP,27.966666666666665,,platinum
False,11,9,11029,6879,19,269181,57907,291,18913,TOP,37.81666666666667,,platinum
False,1,5,1488,1488,15,86726,21486,119,7473,MIDDLE,23.083333333333332,,platinum
